mod_num,formula,feature,estimate,estimate_se,ci_lwr,ci_upr,RMSE,pvalue,pvalue < 0.05,num_coefs
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,logit_acousticness,0.048620299493640995,0.005887216545683074,0.037081133430677336,0.060159465556604654,2.1167035166801114,1.5293452906257997e-16,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,instrumentalness,-0.6289770768237464,0.05852631537028632,-0.7436908582636914,-0.5142632953838013,2.1167035166801114,6.806982100482484e-27,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,sqrt_liveness,-0.3004161322054493,0.08218760213995221,-0.46150692647988667,-0.13932533793101196,2.1167035166801114,0.00025734102133529596,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,valence,-0.05452284449031901,0.06160741394401969,-0.17527569512753008,0.06623000614689206,2.1167035166801114,0.37616075971975493,False,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,tempo,0.0016603555316754834,0.0004562784059542122,0.0007660326786948629,0.002554678384656104,2.1167035166801114,0.00027422354206213696,True,40
3,y ~ playlist_genre + mode + key + release_month + bin_year + danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms,duration_ms,-3.556944040636734e-06,2.118635342615382e-07,-3.972204543721664e-06,-3.1416835375518037e-06,2.1167035166801114,5.461218163834636e-63,True,40
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,Intercept,0.6752573314489583,1.15837356816503,-1.5951985133432145,2.945713176241131,2.1261497790784243,0.5599406559822158,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability,2.229916287865658,0.9178313824261303,0.43093219151393525,4.028900384217382,2.1261497790784243,0.01512305480659257,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,energy,-2.2604660505600735,1.067936893354435,-4.353662604782841,-0.16726949633730648,2.1261497790784243,0.03429582893283192,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,loudness,0.079164170197032,0.052604868572328024,-0.023943354522964394,0.18227169491702838,2.1261497790784243,0.13236398200707203,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,log_speechiness,-0.5283539043985219,0.21868953258493046,-0.9569936291799366,-0.09971417961710732,2.1261497790784243,0.01569759165449862,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,logit_acousticness,-0.27692960262528116,0.07336483734974121,-0.4207274484504512,-0.13313175680011116,2.1261497790784243,0.00016049346279912015,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,instrumentalness,-1.567101118730951,0.6957593255460223,-2.9308156152184717,-0.2033866222434304,2.1261497790784243,0.02430618113872617,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,sqrt_liveness,-0.7077715760079741,1.0528980527110232,-2.771491435858457,1.355948283842509,2.1261497790784243,0.5014530412352907,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,valence,1.1490825384722876,0.7256569827732466,-0.27323249281910855,2.5713975697636835,2.1261497790784243,0.11331589340883193,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,tempo,0.007028927339437573,0.005270340368175635,-0.003301138385321551,0.017358993064196696,2.1261497790784243,0.18231944534384636,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,duration_ms,-1.2065953445324263e-05,2.475906529740728e-06,-1.6918823543624083e-05,-7.213083347024443e-06,2.1261497790784243,1.102443216665113e-06,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:energy,-1.1680048541171875,0.7719022615851093,-2.6809623745485625,0.34495266631418753,2.1261497790784243,0.130251067363164,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:loudness,0.0850561626739596,0.03927597294862309,0.008073775651471743,0.16203854969644746,2.1261497790784243,0.030348860409345146,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:log_speechiness,0.1501500397396804,0.1398512610755476,-0.12396370200731374,0.42426378148667454,2.1261497790784243,0.2829916880765316,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:logit_acousticness,0.2888694799092768,0.04260322567045767,0.20536555217056143,0.3723734076479922,2.1261497790784243,1.2186053233850142e-11,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:instrumentalness,0.501694532605498,0.4307613170441487,-0.34261388125320413,1.3460029464642003,2.1261497790784243,0.24416146355966153,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:sqrt_liveness,2.2244719934486943,0.6293951385046144,0.9908338043753111,3.4581101825220775,2.1261497790784243,0.00040942801525725925,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:valence,0.6245361124061355,0.41061839592621646,-0.1802914170122878,1.4293636418245588,2.1261497790784243,0.12827850163679333,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:tempo,0.0042950503390420626,0.003397292324170496,-0.002363770637078123,0.010953871315162247,2.1261497790784243,0.20614697975099458,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,danceability:duration_ms,-4.80432434994573e-06,1.4689774015344978e-06,-7.683575412679282e-06,-1.925073287212178e-06,2.1261497790784243,0.0010746161321357943,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,energy:loudness,-0.10458952210520894,0.023642944689326737,-0.15093058463740605,-0.05824845957301183,2.1261497790784243,9.733830915024037e-06,True,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,energy:log_speechiness,-0.09397679684536803,0.1638870851816064,-0.4152016595862962,0.22724806589556013,2.1261497790784243,0.566361613120627,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,energy:logit_acousticness,0.05520237769908857,0.03956485254188222,-0.02234622421208616,0.1327509796102633,2.1261497790784243,0.1629537680861094,False,56
4,y ~ (danceability + energy + loudness + log_speechiness + logit_acousticness + instrumentalness + sqrt_liveness + valence + tempo + duration_ms) ** 2,energy:instrumentalness,0.9026595483898364,0.42255035099249844,0.07444493740760283,1.73087415937207,2.1261497790784243,0.03266919165654133,True,56
